Class,Accuracy,iter_num,max_iter,dset_size,iteration
0,0.3157894736842105,7,210,0.3,45.0
1,0.9956331877729258,7,210,0.3,45.0
2,0.4770642201834862,7,210,0.3,45.0
3,0.0116279069767441,7,210,0.3,45.0
4,0.8372093023255814,7,210,0.3,45.0
5,0.2068965517241379,7,210,0.3,45.0
6,0.0606060606060606,7,210,0.3,45.0
7,0.1298701298701298,7,210,0.3,45.0
8,0.0196078431372549,7,210,0.3,45.0
9,0.0,7,210,0.3,45.0
0,0.5789473684210527,14,210,0.3,45.0
1,0.9956331877729258,14,210,0.3,45.0
2,0.6146788990825688,14,210,0.3,45.0
3,0.1511627906976744,14,210,0.3,45.0
4,0.8372093023255814,14,210,0.3,45.0
5,0.264367816091954,14,210,0.3,45.0
6,0.3636363636363636,14,210,0.3,45.0
7,0.4285714285714285,14,210,0.3,45.0
8,0.1176470588235294,14,210,0.3,45.0
9,0.0185185185185185,14,210,0.3,45.0
0,0.8421052631578947,21,210,0.3,45.0
1,0.9694323144104804,21,210,0.3,45.0
2,0.8348623853211009,21,210,0.3,45.0
3,0.1744186046511628,21,210,0.3,45.0
4,0.9418604651162792,21,210,0.3,45.0
5,0.4022988505747126,21,210,0.3,45.0
6,0.2575757575757575,21,210,0.3,45.0
7,0.2337662337662337,21,210,0.3,45.0
8,0.2941176470588235,21,210,0.3,45.0
9,0.037037037037037,21,210,0.3,45.0
0,0.8771929824561403,28,210,0.3,45.0
1,0.982532751091703,28,210,0.3,45.0
2,0.6146788990825688,28,210,0.3,45.0
3,0.4767441860465116,28,210,0.3,45.0
4,0.9302325581395348,28,210,0.3,45.0
5,0.5402298850574713,28,210,0.3,45.0
6,0.2575757575757575,28,210,0.3,45.0
7,0.1688311688311688,28,210,0.3,45.0
8,0.5686274509803921,28,210,0.3,45.0
9,0.037037037037037,28,210,0.3,45.0
0,0.8771929824561403,35,210,0.3,45.0
1,0.9432314410480348,35,210,0.3,45.0
2,0.7064220183486238,35,210,0.3,45.0
3,0.3953488372093023,35,210,0.3,45.0
4,0.9651162790697676,35,210,0.3,45.0
5,0.5632183908045977,35,210,0.3,45.0
6,0.4242424242424242,35,210,0.3,45.0
7,0.6493506493506493,35,210,0.3,45.0
8,0.392156862745098,35,210,0.3,45.0
9,0.0925925925925925,35,210,0.3,45.0
0,0.8596491228070176,42,210,0.3,45.0
1,0.965065502183406,42,210,0.3,45.0
2,0.7614678899082569,42,210,0.3,45.0
3,0.4883720930232558,42,210,0.3,45.0
4,0.9651162790697676,42,210,0.3,45.0
5,0.5632183908045977,42,210,0.3,45.0
6,0.5,42,210,0.3,45.0
7,0.5194805194805194,42,210,0.3,45.0
8,0.5294117647058824,42,210,0.3,45.0
9,0.0925925925925925,42,210,0.3,45.0
0,0.8596491228070176,49,210,0.3,45.0
