Class,Accuracy,iter_num,max_iter,dset_size,iteration
0,0.0256410256410256,2,60,0.1,9.0
1,1.0,2,60,0.1,9.0
2,0.0684931506849315,2,60,0.1,9.0
3,0.018018018018018,2,60,0.1,9.0
4,0.1047619047619047,2,60,0.1,9.0
5,0.0566037735849056,2,60,0.1,9.0
6,0.036144578313253,2,60,0.1,9.0
7,0.01,2,60,0.1,9.0
8,0.0,2,60,0.1,9.0
9,0.0,2,60,0.1,9.0
0,0.0641025641025641,4,60,0.1,9.0
1,1.0,4,60,0.1,9.0
2,0.1780821917808219,4,60,0.1,9.0
3,0.072072072072072,4,60,0.1,9.0
4,0.238095238095238,4,60,0.1,9.0
5,0.2075471698113207,4,60,0.1,9.0
6,0.036144578313253,4,60,0.1,9.0
7,0.03,4,60,0.1,9.0
8,0.0,4,60,0.1,9.0
9,0.0,4,60,0.1,9.0
0,0.0897435897435897,6,60,0.1,9.0
1,0.9965034965034965,6,60,0.1,9.0
2,0.3767123287671233,6,60,0.1,9.0
3,0.081081081081081,6,60,0.1,9.0
4,0.419047619047619,6,60,0.1,9.0
5,0.3490566037735849,6,60,0.1,9.0
6,0.036144578313253,6,60,0.1,9.0
7,0.06,6,60,0.1,9.0
8,0.0,6,60,0.1,9.0
9,0.0133333333333333,6,60,0.1,9.0
0,0.1025641025641025,8,60,0.1,9.0
1,0.93006993006993,8,60,0.1,9.0
2,0.6438356164383562,8,60,0.1,9.0
3,0.1081081081081081,8,60,0.1,9.0
4,0.6190476190476191,8,60,0.1,9.0
5,0.3396226415094339,8,60,0.1,9.0
6,0.0481927710843373,8,60,0.1,9.0
7,0.01,8,60,0.1,9.0
8,0.0,8,60,0.1,9.0
9,0.0133333333333333,8,60,0.1,9.0
0,0.282051282051282,10,60,0.1,9.0
1,0.986013986013986,10,60,0.1,9.0
2,0.5958904109589042,10,60,0.1,9.0
3,0.1891891891891892,10,60,0.1,9.0
4,0.7523809523809524,10,60,0.1,9.0
5,0.2547169811320754,10,60,0.1,9.0
6,0.108433734939759,10,60,0.1,9.0
7,0.12,10,60,0.1,9.0
8,0.0,10,60,0.1,9.0
9,0.0266666666666666,10,60,0.1,9.0
0,0.4743589743589743,12,60,0.1,9.0
1,0.9965034965034965,12,60,0.1,9.0
2,0.4931506849315068,12,60,0.1,9.0
3,0.2072072072072072,12,60,0.1,9.0
4,0.8095238095238095,12,60,0.1,9.0
5,0.2452830188679245,12,60,0.1,9.0
6,0.2409638554216867,12,60,0.1,9.0
7,0.19,12,60,0.1,9.0
8,0.0857142857142857,12,60,0.1,9.0
9,0.04,12,60,0.1,9.0
0,0.5384615384615384,14,60,0.1,9.0
1,0.9965034965034965,14,60,0.1,9.0
2,0.5273972602739726,14,60,0.1,9.0
3,0.2522522522522522,14,60,0.1,9.0
4,0.8,14,60,0.1,9.0
5,0.2924528301886792,14,60,0.1,9.0
6,0.2409638554216867,14,60,0.1,9.0
7,0.2,14,60,0.1,9.0
8,0.0857142857142857,14,60,0.1,9.0
9,0.0533333333333333,14,60,0.1,9.0
0,0.6025641025641025,16,60,0.1,9.0
1,0.9965034965034965,16,60,0.1,9.0
2,0.5821917808219178,16,60,0.1,9.0
3,0.3243243243243243,16,60,0.1,9.0
4,0.8285714285714286,16,60,0.1,9.0
5,0.2830188679245283,16,60,0.1,9.0
6,0.2289156626506024,16,60,0.1,9.0
7,0.23,16,60,0.1,9.0
8,0.1142857142857142,16,60,0.1,9.0
9,0.0533333333333333,16,60,0.1,9.0
0,0.6282051282051282,18,60,0.1,9.0
1,0.9965034965034965,18,60,0.1,9.0
2,0.6095890410958904,18,60,0.1,9.0
3,0.3603603603603603,18,60,0.1,9.0
4,0.8761904761904762,18,60,0.1,9.0
5,0.2924528301886792,18,60,0.1,9.0
6,0.1927710843373494,18,60,0.1,9.0
7,0.31,18,60,0.1,9.0
8,0.1142857142857142,18,60,0.1,9.0
9,0.0533333333333333,18,60,0.1,9.0
0,0.6794871794871795,20,60,0.1,9.0
1,0.9965034965034965,20,60,0.1,9.0
2,0.6506849315068494,20,60,0.1,9.0
3,0.4324324324324324,20,60,0.1,9.0
4,0.8666666666666667,20,60,0.1,9.0
5,0.320754716981132,20,60,0.1,9.0
6,0.2409638554216867,20,60,0.1,9.0
7,0.37,20,60,0.1,9.0
8,0.1571428571428571,20,60,0.1,9.0
9,0.0666666666666666,20,60,0.1,9.0
0,0.6794871794871795,22,60,0.1,9.0
1,0.993006993006993,22,60,0.1,9.0
2,0.6712328767123288,22,60,0.1,9.0
3,0.4504504504504504,22,60,0.1,9.0
4,0.8666666666666667,22,60,0.1,9.0
5,0.3490566037735849,22,60,0.1,9.0
6,0.2289156626506024,22,60,0.1,9.0
7,0.47,22,60,0.1,9.0
8,0.1571428571428571,22,60,0.1,9.0
9,0.0666666666666666,22,60,0.1,9.0
0,0.7051282051282052,24,60,0.1,9.0
1,0.9895104895104896,24,60,0.1,9.0
2,0.6986301369863014,24,60,0.1,9.0
3,0.3873873873873873,24,60,0.1,9.0
4,0.8761904761904762,24,60,0.1,9.0
5,0.3962264150943396,24,60,0.1,9.0
6,0.2409638554216867,24,60,0.1,9.0
7,0.64,24,60,0.1,9.0
8,0.1714285714285714,24,60,0.1,9.0
9,0.0533333333333333,24,60,0.1,9.0
0,0.717948717948718,26,60,0.1,9.0
1,0.9790209790209792,26,60,0.1,9.0
2,0.7671232876712328,26,60,0.1,9.0
3,0.3873873873873873,26,60,0.1,9.0
4,0.8952380952380953,26,60,0.1,9.0
5,0.3773584905660377,26,60,0.1,9.0
6,0.2650602409638554,26,60,0.1,9.0
7,0.74,26,60,0.1,9.0
8,0.1857142857142857,26,60,0.1,9.0
9,0.0533333333333333,26,60,0.1,9.0
0,0.7435897435897436,28,60,0.1,9.0
1,0.944055944055944,28,60,0.1,9.0
2,0.815068493150685,28,60,0.1,9.0
3,0.3963963963963964,28,60,0.1,9.0
4,0.8952380952380953,28,60,0.1,9.0
5,0.3867924528301887,28,60,0.1,9.0
6,0.3253012048192771,28,60,0.1,9.0
7,0.84,28,60,0.1,9.0
8,0.2,28,60,0.1,9.0
9,0.0666666666666666,28,60,0.1,9.0
0,0.7307692307692307,30,60,0.1,9.0
1,0.9055944055944056,30,60,0.1,9.0
2,0.8287671232876712,30,60,0.1,9.0
3,0.4504504504504504,30,60,0.1,9.0
4,0.8952380952380953,30,60,0.1,9.0
5,0.3867924528301887,30,60,0.1,9.0
6,0.3253012048192771,30,60,0.1,9.0
7,0.87,30,60,0.1,9.0
8,0.2142857142857142,30,60,0.1,9.0
9,0.08,30,60,0.1,9.0
0,0.7307692307692307,32,60,0.1,9.0
1,0.9195804195804196,32,60,0.1,9.0
2,0.8287671232876712,32,60,0.1,9.0
3,0.3783783783783784,32,60,0.1,9.0
4,0.9047619047619048,32,60,0.1,9.0
5,0.4339622641509434,32,60,0.1,9.0
6,0.3614457831325301,32,60,0.1,9.0
7,0.88,32,60,0.1,9.0
8,0.2,32,60,0.1,9.0
9,0.08,32,60,0.1,9.0
0,0.7564102564102564,34,60,0.1,9.0
1,0.9475524475524476,34,60,0.1,9.0
2,0.7534246575342466,34,60,0.1,9.0
3,0.3603603603603603,34,60,0.1,9.0
4,0.923809523809524,34,60,0.1,9.0
5,0.4056603773584906,34,60,0.1,9.0
6,0.3855421686746988,34,60,0.1,9.0
7,0.85,34,60,0.1,9.0
8,0.2142857142857142,34,60,0.1,9.0
9,0.08,34,60,0.1,9.0
0,0.7564102564102564,36,60,0.1,9.0
1,0.9545454545454546,36,60,0.1,9.0
2,0.7191780821917808,36,60,0.1,9.0
3,0.3873873873873873,36,60,0.1,9.0
4,0.923809523809524,36,60,0.1,9.0
5,0.4150943396226415,36,60,0.1,9.0
6,0.3855421686746988,36,60,0.1,9.0
7,0.86,36,60,0.1,9.0
8,0.1857142857142857,36,60,0.1,9.0
9,0.08,36,60,0.1,9.0
0,0.7692307692307693,38,60,0.1,9.0
1,0.9615384615384616,38,60,0.1,9.0
