Class,Accuracy,iter_num,max_iter,dset_size,iteration
3,1.0,204,510,0.8,3.0
4,0.9130434782608696,204,510,0.8,3.0
5,0.9,204,510,0.8,3.0
6,0.2692307692307692,204,510,0.8,3.0
7,0.92,204,510,0.8,3.0
8,0.3125,204,510,0.8,3.0
9,0.3846153846153846,204,510,0.8,3.0
0,0.9411764705882352,221,510,0.8,3.0
1,0.25,221,510,0.8,3.0
2,0.9444444444444444,221,510,0.8,3.0
3,1.0,221,510,0.8,3.0
4,0.8695652173913043,221,510,0.8,3.0
5,0.85,221,510,0.8,3.0
6,0.3076923076923077,221,510,0.8,3.0
7,0.96,221,510,0.8,3.0
8,0.25,221,510,0.8,3.0
9,0.6153846153846154,221,510,0.8,3.0
0,0.9411764705882352,238,510,0.8,3.0
1,0.2321428571428571,238,510,0.8,3.0
2,0.9444444444444444,238,510,0.8,3.0
3,1.0,238,510,0.8,3.0
4,0.9130434782608696,238,510,0.8,3.0
5,0.8,238,510,0.8,3.0
6,0.3076923076923077,238,510,0.8,3.0
7,0.92,238,510,0.8,3.0
8,0.1875,238,510,0.8,3.0
9,0.7692307692307693,238,510,0.8,3.0
0,0.9411764705882352,255,510,0.8,3.0
1,0.4107142857142857,255,510,0.8,3.0
2,0.9444444444444444,255,510,0.8,3.0
3,1.0,255,510,0.8,3.0
4,0.9130434782608696,255,510,0.8,3.0
5,0.9,255,510,0.8,3.0
6,0.3076923076923077,255,510,0.8,3.0
7,0.92,255,510,0.8,3.0
8,0.1875,255,510,0.8,3.0
9,0.6153846153846154,255,510,0.8,3.0
0,0.9411764705882352,272,510,0.8,3.0
1,0.2857142857142857,272,510,0.8,3.0
2,0.9444444444444444,272,510,0.8,3.0
3,1.0,272,510,0.8,3.0
4,0.9130434782608696,272,510,0.8,3.0
5,0.8,272,510,0.8,3.0
6,0.3076923076923077,272,510,0.8,3.0
7,0.96,272,510,0.8,3.0
8,0.25,272,510,0.8,3.0
9,0.7692307692307693,272,510,0.8,3.0
0,0.9411764705882352,289,510,0.8,3.0
1,0.3392857142857143,289,510,0.8,3.0
2,0.9166666666666666,289,510,0.8,3.0
3,1.0,289,510,0.8,3.0
4,0.9130434782608696,289,510,0.8,3.0
5,0.8,289,510,0.8,3.0
6,0.3076923076923077,289,510,0.8,3.0
7,0.96,289,510,0.8,3.0
8,0.25,289,510,0.8,3.0
9,0.7692307692307693,289,510,0.8,3.0
0,0.9411764705882352,306,510,0.8,3.0
1,0.3392857142857143,306,510,0.8,3.0
2,0.9722222222222222,306,510,0.8,3.0
3,1.0,306,510,0.8,3.0
4,0.9130434782608696,306,510,0.8,3.0
5,0.9,306,510,0.8,3.0
6,0.3076923076923077,306,510,0.8,3.0
7,0.96,306,510,0.8,3.0
8,0.25,306,510,0.8,3.0
9,0.6923076923076923,306,510,0.8,3.0
0,0.9411764705882352,323,510,0.8,3.0
1,0.375,323,510,0.8,3.0
2,0.9722222222222222,323,510,0.8,3.0
3,1.0,323,510,0.8,3.0
4,0.9130434782608696,323,510,0.8,3.0
5,0.9,323,510,0.8,3.0
6,0.3076923076923077,323,510,0.8,3.0
7,0.96,323,510,0.8,3.0
8,0.1875,323,510,0.8,3.0
9,0.7692307692307693,323,510,0.8,3.0
0,0.9411764705882352,340,510,0.8,3.0
1,0.2678571428571428,340,510,0.8,3.0
2,0.9166666666666666,340,510,0.8,3.0
3,1.0,340,510,0.8,3.0
4,0.9130434782608696,340,510,0.8,3.0
5,0.8,340,510,0.8,3.0
6,0.3076923076923077,340,510,0.8,3.0
7,0.96,340,510,0.8,3.0
8,0.1875,340,510,0.8,3.0
9,0.8461538461538461,340,510,0.8,3.0
0,0.9411764705882352,357,510,0.8,3.0
1,0.1964285714285714,357,510,0.8,3.0
2,0.9722222222222222,357,510,0.8,3.0
3,1.0,357,510,0.8,3.0
4,0.9130434782608696,357,510,0.8,3.0
5,0.85,357,510,0.8,3.0
6,0.3076923076923077,357,510,0.8,3.0
7,0.96,357,510,0.8,3.0
8,0.25,357,510,0.8,3.0
9,0.8461538461538461,357,510,0.8,3.0
0,0.9411764705882352,374,510,0.8,3.0
1,0.3392857142857143,374,510,0.8,3.0
2,0.9444444444444444,374,510,0.8,3.0
3,1.0,374,510,0.8,3.0
4,0.9130434782608696,374,510,0.8,3.0
5,0.85,374,510,0.8,3.0
6,0.3076923076923077,374,510,0.8,3.0
7,0.92,374,510,0.8,3.0
8,0.1875,374,510,0.8,3.0
9,0.7692307692307693,374,510,0.8,3.0
0,0.9411764705882352,391,510,0.8,3.0
1,0.1785714285714285,391,510,0.8,3.0
2,0.9444444444444444,391,510,0.8,3.0
3,1.0,391,510,0.8,3.0
4,0.9130434782608696,391,510,0.8,3.0
5,0.9,391,510,0.8,3.0
6,0.3076923076923077,391,510,0.8,3.0
7,0.96,391,510,0.8,3.0
8,0.1875,391,510,0.8,3.0
9,0.8461538461538461,391,510,0.8,3.0
0,0.9411764705882352,408,510,0.8,3.0
1,0.3392857142857143,408,510,0.8,3.0
2,0.9722222222222222,408,510,0.8,3.0
3,1.0,408,510,0.8,3.0
4,0.9130434782608696,408,510,0.8,3.0
5,0.9,408,510,0.8,3.0
6,0.3076923076923077,408,510,0.8,3.0
7,0.96,408,510,0.8,3.0
8,0.1875,408,510,0.8,3.0
9,0.8461538461538461,408,510,0.8,3.0
0,0.9411764705882352,425,510,0.8,3.0
1,0.2678571428571428,425,510,0.8,3.0
2,0.9722222222222222,425,510,0.8,3.0
3,1.0,425,510,0.8,3.0
4,0.9130434782608696,425,510,0.8,3.0
5,0.85,425,510,0.8,3.0
6,0.3076923076923077,425,510,0.8,3.0
7,0.96,425,510,0.8,3.0
8,0.25,425,510,0.8,3.0
9,0.8461538461538461,425,510,0.8,3.0
0,0.9411764705882352,442,510,0.8,3.0
1,0.2142857142857142,442,510,0.8,3.0
2,0.9722222222222222,442,510,0.8,3.0
3,1.0,442,510,0.8,3.0
4,0.9130434782608696,442,510,0.8,3.0
5,0.9,442,510,0.8,3.0
6,0.3076923076923077,442,510,0.8,3.0
7,0.96,442,510,0.8,3.0
8,0.1875,442,510,0.8,3.0
9,0.8461538461538461,442,510,0.8,3.0
0,0.9411764705882352,459,510,0.8,3.0
1,0.2857142857142857,459,510,0.8,3.0
2,0.9722222222222222,459,510,0.8,3.0
3,1.0,459,510,0.8,3.0
4,0.9130434782608696,459,510,0.8,3.0
5,0.9,459,510,0.8,3.0
6,0.3076923076923077,459,510,0.8,3.0
7,0.96,459,510,0.8,3.0
8,0.25,459,510,0.8,3.0
9,0.7692307692307693,459,510,0.8,3.0
0,0.9411764705882352,476,510,0.8,3.0
1,0.375,476,510,0.8,3.0
2,0.9722222222222222,476,510,0.8,3.0
3,1.0,476,510,0.8,3.0
4,0.9130434782608696,476,510,0.8,3.0
5,0.9,476,510,0.8,3.0
6,0.3076923076923077,476,510,0.8,3.0
7,0.96,476,510,0.8,3.0
8,0.1875,476,510,0.8,3.0
9,0.8461538461538461,476,510,0.8,3.0
0,0.9411764705882352,493,510,0.8,3.0
1,0.3928571428571428,493,510,0.8,3.0
2,0.9166666666666666,493,510,0.8,3.0
3,1.0,493,510,0.8,3.0
4,0.9130434782608696,493,510,0.8,3.0
5,0.85,493,510,0.8,3.0
6,0.3076923076923077,493,510,0.8,3.0
7,0.96,493,510,0.8,3.0
8,0.1875,493,510,0.8,3.0
9,0.7692307692307693,493,510,0.8,3.0
0,0.9411764705882352,510,510,0.8,3.0
1,0.3035714285714285,510,510,0.8,3.0
2,0.9722222222222222,510,510,0.8,3.0
3,1.0,510,510,0.8,3.0
4,0.9130434782608696,510,510,0.8,3.0
5,0.85,510,510,0.8,3.0
6,0.3076923076923077,510,510,0.8,3.0
7,0.96,510,510,0.8,3.0
8,0.25,510,510,0.8,3.0
9,0.8461538461538461,510,510,0.8,3.0
0,0.7058823529411765,17,510,0.8,3.0
1,1.0,17,510,0.8,3.0
2,0.6666666666666666,17,510,0.8,3.0
3,0.5384615384615384,17,510,0.8,3.0
4,0.782608695652174,17,510,0.8,3.0
5,0.55,17,510,0.8,3.0
6,0.2307692307692307,17,510,0.8,3.0
7,0.6,17,510,0.8,3.0
8,0.1875,17,510,0.8,3.0
9,0.1538461538461538,17,510,0.8,3.0
0,0.8235294117647058,34,510,0.8,3.0
1,0.8392857142857143,34,510,0.8,3.0
2,0.9166666666666666,34,510,0.8,3.0
3,0.6153846153846154,34,510,0.8,3.0
4,0.9130434782608696,34,510,0.8,3.0
5,0.85,34,510,0.8,3.0
6,0.2692307692307692,34,510,0.8,3.0
7,0.84,34,510,0.8,3.0
8,0.3125,34,510,0.8,3.0
9,0.0769230769230769,34,510,0.8,3.0
0,0.8823529411764706,51,510,0.8,3.0
1,0.5535714285714286,51,510,0.8,3.0
2,0.8611111111111112,51,510,0.8,3.0
3,0.8846153846153846,51,510,0.8,3.0
4,0.9565217391304348,51,510,0.8,3.0
5,0.8,51,510,0.8,3.0
6,0.2307692307692307,51,510,0.8,3.0
7,0.96,51,510,0.8,3.0
8,0.375,51,510,0.8,3.0
9,0.0769230769230769,51,510,0.8,3.0
0,0.9411764705882352,68,510,0.8,3.0
1,0.8571428571428571,68,510,0.8,3.0
2,0.8333333333333334,68,510,0.8,3.0
3,0.9230769230769232,68,510,0.8,3.0
4,0.9130434782608696,68,510,0.8,3.0
5,0.85,68,510,0.8,3.0
6,0.2692307692307692,68,510,0.8,3.0
7,0.72,68,510,0.8,3.0
8,0.375,68,510,0.8,3.0
9,0.1538461538461538,68,510,0.8,3.0
0,0.9411764705882352,85,510,0.8,3.0
1,0.4107142857142857,85,510,0.8,3.0
2,0.9166666666666666,85,510,0.8,3.0
3,0.9230769230769232,85,510,0.8,3.0
4,0.9130434782608696,85,510,0.8,3.0
5,0.85,85,510,0.8,3.0
6,0.2692307692307692,85,510,0.8,3.0
7,0.8,85,510,0.8,3.0
8,0.3125,85,510,0.8,3.0
9,0.1538461538461538,85,510,0.8,3.0
0,0.9411764705882352,102,510,0.8,3.0
1,0.6071428571428571,102,510,0.8,3.0
2,0.9166666666666666,102,510,0.8,3.0
3,1.0,102,510,0.8,3.0
4,0.9130434782608696,102,510,0.8,3.0
5,0.9,102,510,0.8,3.0
6,0.2692307692307692,102,510,0.8,3.0
7,0.76,102,510,0.8,3.0
8,0.3125,102,510,0.8,3.0
9,0.0769230769230769,102,510,0.8,3.0
0,0.8235294117647058,119,510,0.8,3.0
1,0.2678571428571428,119,510,0.8,3.0
2,0.9444444444444444,119,510,0.8,3.0
3,1.0,119,510,0.8,3.0
4,0.9130434782608696,119,510,0.8,3.0
5,0.9,119,510,0.8,3.0
6,0.3076923076923077,119,510,0.8,3.0
7,0.96,119,510,0.8,3.0
8,0.25,119,510,0.8,3.0
9,0.0769230769230769,119,510,0.8,3.0
0,0.8823529411764706,136,510,0.8,3.0
1,0.375,136,510,0.8,3.0
2,0.9444444444444444,136,510,0.8,3.0
3,0.9615384615384616,136,510,0.8,3.0
4,0.9130434782608696,136,510,0.8,3.0
5,0.95,136,510,0.8,3.0
6,0.2307692307692307,136,510,0.8,3.0
7,0.88,136,510,0.8,3.0
8,0.25,136,510,0.8,3.0
9,0.1538461538461538,136,510,0.8,3.0
0,0.8823529411764706,153,510,0.8,3.0
1,0.3214285714285714,153,510,0.8,3.0
2,0.9166666666666666,153,510,0.8,3.0
3,0.9615384615384616,153,510,0.8,3.0
4,0.9130434782608696,153,510,0.8,3.0
5,0.85,153,510,0.8,3.0
6,0.2692307692307692,153,510,0.8,3.0
7,0.96,153,510,0.8,3.0
8,0.3125,153,510,0.8,3.0
9,0.1538461538461538,153,510,0.8,3.0
0,0.8823529411764706,170,510,0.8,3.0
1,0.5535714285714286,170,510,0.8,3.0
2,0.9444444444444444,170,510,0.8,3.0
3,0.9615384615384616,170,510,0.8,3.0
4,0.9130434782608696,170,510,0.8,3.0
5,0.9,170,510,0.8,3.0
6,0.3076923076923077,170,510,0.8,3.0
7,0.92,170,510,0.8,3.0
8,0.25,170,510,0.8,3.0
9,0.1538461538461538,170,510,0.8,3.0
0,0.8823529411764706,187,510,0.8,3.0
1,0.3214285714285714,187,510,0.8,3.0
2,0.9444444444444444,187,510,0.8,3.0
3,1.0,187,510,0.8,3.0
4,0.8695652173913043,187,510,0.8,3.0
5,0.9,187,510,0.8,3.0
6,0.3076923076923077,187,510,0.8,3.0
7,0.96,187,510,0.8,3.0
8,0.3125,187,510,0.8,3.0
9,0.1538461538461538,187,510,0.8,3.0
0,0.8823529411764706,204,510,0.8,3.0
1,0.4642857142857143,204,510,0.8,3.0
2,0.9444444444444444,204,510,0.8,3.0
3,1.0,204,510,0.8,3.0
4,0.8695652173913043,204,510,0.8,3.0
5,0.85,204,510,0.8,3.0
6,0.2692307692307692,204,510,0.8,3.0
7,0.92,204,510,0.8,3.0
8,0.3125,204,510,0.8,3.0
9,0.1538461538461538,204,510,0.8,3.0
0,0.8823529411764706,221,510,0.8,3.0
1,0.2142857142857142,221,510,0.8,3.0
2,0.9444444444444444,221,510,0.8,3.0
3,1.0,221,510,0.8,3.0
4,0.8695652173913043,221,510,0.8,3.0
5,0.85,221,510,0.8,3.0
6,0.3076923076923077,221,510,0.8,3.0
7,0.92,221,510,0.8,3.0
8,0.25,221,510,0.8,3.0
9,0.1538461538461538,221,510,0.8,3.0
0,0.8823529411764706,238,510,0.8,3.0
1,0.2857142857142857,238,510,0.8,3.0
2,0.9444444444444444,238,510,0.8,3.0
3,1.0,238,510,0.8,3.0
4,0.9130434782608696,238,510,0.8,3.0
5,0.85,238,510,0.8,3.0
6,0.3076923076923077,238,510,0.8,3.0
7,0.88,238,510,0.8,3.0
8,0.1875,238,510,0.8,3.0
9,0.1538461538461538,238,510,0.8,3.0
0,0.8823529411764706,255,510,0.8,3.0
1,0.3928571428571428,255,510,0.8,3.0
2,0.9166666666666666,255,510,0.8,3.0
3,1.0,255,510,0.8,3.0
4,0.9130434782608696,255,510,0.8,3.0
5,0.85,255,510,0.8,3.0
6,0.3076923076923077,255,510,0.8,3.0
7,0.88,255,510,0.8,3.0
8,0.1875,255,510,0.8,3.0
9,0.1538461538461538,255,510,0.8,3.0
0,0.8823529411764706,272,510,0.8,3.0
1,0.3571428571428571,272,510,0.8,3.0
2,0.9444444444444444,272,510,0.8,3.0
3,1.0,272,510,0.8,3.0
4,0.9130434782608696,272,510,0.8,3.0
5,0.85,272,510,0.8,3.0
6,0.3076923076923077,272,510,0.8,3.0
7,0.88,272,510,0.8,3.0
8,0.25,272,510,0.8,3.0
9,0.1538461538461538,272,510,0.8,3.0
0,0.8823529411764706,289,510,0.8,3.0
1,0.3571428571428571,289,510,0.8,3.0
2,0.9166666666666666,289,510,0.8,3.0
3,1.0,289,510,0.8,3.0
4,0.8695652173913043,289,510,0.8,3.0
5,0.8,289,510,0.8,3.0
6,0.3076923076923077,289,510,0.8,3.0
7,0.96,289,510,0.8,3.0
8,0.25,289,510,0.8,3.0
9,0.1538461538461538,289,510,0.8,3.0
0,0.8823529411764706,306,510,0.8,3.0
1,0.4107142857142857,306,510,0.8,3.0
2,0.9166666666666666,306,510,0.8,3.0
3,1.0,306,510,0.8,3.0
4,0.9130434782608696,306,510,0.8,3.0
5,0.85,306,510,0.8,3.0
6,0.3076923076923077,306,510,0.8,3.0
7,0.92,306,510,0.8,3.0
8,0.25,306,510,0.8,3.0
9,0.1538461538461538,306,510,0.8,3.0
0,0.8823529411764706,323,510,0.8,3.0
1,0.3035714285714285,323,510,0.8,3.0
2,0.9166666666666666,323,510,0.8,3.0
3,1.0,323,510,0.8,3.0
4,0.8695652173913043,323,510,0.8,3.0
5,0.85,323,510,0.8,3.0
6,0.3076923076923077,323,510,0.8,3.0
7,0.96,323,510,0.8,3.0
8,0.25,323,510,0.8,3.0
9,0.1538461538461538,323,510,0.8,3.0
0,0.8823529411764706,340,510,0.8,3.0
1,0.3392857142857143,340,510,0.8,3.0
2,0.9166666666666666,340,510,0.8,3.0
3,0.9615384615384616,340,510,0.8,3.0
4,0.8695652173913043,340,510,0.8,3.0
5,0.85,340,510,0.8,3.0
6,0.3076923076923077,340,510,0.8,3.0
7,0.96,340,510,0.8,3.0
8,0.25,340,510,0.8,3.0
9,0.1538461538461538,340,510,0.8,3.0
0,0.8823529411764706,357,510,0.8,3.0
1,0.1964285714285714,357,510,0.8,3.0
2,0.9166666666666666,357,510,0.8,3.0
3,1.0,357,510,0.8,3.0
4,0.8695652173913043,357,510,0.8,3.0
5,0.85,357,510,0.8,3.0
6,0.3076923076923077,357,510,0.8,3.0
7,0.96,357,510,0.8,3.0
8,0.3125,357,510,0.8,3.0
9,0.1538461538461538,357,510,0.8,3.0
0,0.8823529411764706,374,510,0.8,3.0
1,0.3214285714285714,374,510,0.8,3.0
2,0.9166666666666666,374,510,0.8,3.0
3,1.0,374,510,0.8,3.0
4,0.8695652173913043,374,510,0.8,3.0
5,0.85,374,510,0.8,3.0
6,0.3076923076923077,374,510,0.8,3.0
7,0.96,374,510,0.8,3.0
8,0.25,374,510,0.8,3.0
9,0.1538461538461538,374,510,0.8,3.0
0,0.8823529411764706,391,510,0.8,3.0
1,0.1607142857142857,391,510,0.8,3.0
2,0.9444444444444444,391,510,0.8,3.0
3,1.0,391,510,0.8,3.0
4,0.8695652173913043,391,510,0.8,3.0
5,0.85,391,510,0.8,3.0
6,0.3076923076923077,391,510,0.8,3.0
7,0.96,391,510,0.8,3.0
8,0.25,391,510,0.8,3.0
9,0.1538461538461538,391,510,0.8,3.0
0,0.8235294117647058,408,510,0.8,3.0
1,0.3571428571428571,408,510,0.8,3.0
2,0.9166666666666666,408,510,0.8,3.0
3,1.0,408,510,0.8,3.0
4,0.8695652173913043,408,510,0.8,3.0
5,0.8,408,510,0.8,3.0
6,0.3076923076923077,408,510,0.8,3.0
7,0.96,408,510,0.8,3.0
8,0.1875,408,510,0.8,3.0
9,0.1538461538461538,408,510,0.8,3.0
0,0.8823529411764706,425,510,0.8,3.0
1,0.3035714285714285,425,510,0.8,3.0
2,0.9166666666666666,425,510,0.8,3.0
3,1.0,425,510,0.8,3.0
4,0.8695652173913043,425,510,0.8,3.0
5,0.85,425,510,0.8,3.0
6,0.3076923076923077,425,510,0.8,3.0
7,0.96,425,510,0.8,3.0
8,0.25,425,510,0.8,3.0
9,0.1538461538461538,425,510,0.8,3.0
0,0.8823529411764706,442,510,0.8,3.0
1,0.3392857142857143,442,510,0.8,3.0
2,0.9166666666666666,442,510,0.8,3.0
3,1.0,442,510,0.8,3.0
4,0.8695652173913043,442,510,0.8,3.0
5,0.85,442,510,0.8,3.0
6,0.3076923076923077,442,510,0.8,3.0
7,0.96,442,510,0.8,3.0
8,0.25,442,510,0.8,3.0
9,0.1538461538461538,442,510,0.8,3.0
0,0.8235294117647058,459,510,0.8,3.0
1,0.3214285714285714,459,510,0.8,3.0
2,0.9166666666666666,459,510,0.8,3.0
3,1.0,459,510,0.8,3.0
4,0.8695652173913043,459,510,0.8,3.0
5,0.85,459,510,0.8,3.0
6,0.3076923076923077,459,510,0.8,3.0
7,0.96,459,510,0.8,3.0
8,0.25,459,510,0.8,3.0
9,0.1538461538461538,459,510,0.8,3.0
0,0.8235294117647058,476,510,0.8,3.0
1,0.3392857142857143,476,510,0.8,3.0
2,0.9444444444444444,476,510,0.8,3.0
3,1.0,476,510,0.8,3.0
4,0.8695652173913043,476,510,0.8,3.0
5,0.85,476,510,0.8,3.0
6,0.3076923076923077,476,510,0.8,3.0
7,0.96,476,510,0.8,3.0
8,0.25,476,510,0.8,3.0
9,0.1538461538461538,476,510,0.8,3.0
0,0.8235294117647058,493,510,0.8,3.0
1,0.4285714285714285,493,510,0.8,3.0
2,0.9166666666666666,493,510,0.8,3.0
3,1.0,493,510,0.8,3.0
4,0.8695652173913043,493,510,0.8,3.0
5,0.85,493,510,0.8,3.0
6,0.3076923076923077,493,510,0.8,3.0
7,0.96,493,510,0.8,3.0
8,0.25,493,510,0.8,3.0
9,0.1538461538461538,493,510,0.8,3.0
0,0.8235294117647058,510,510,0.8,3.0
1,0.2321428571428571,510,510,0.8,3.0
2,0.9444444444444444,510,510,0.8,3.0
3,0.9615384615384616,510,510,0.8,3.0
4,0.8695652173913043,510,510,0.8,3.0
5,0.95,510,510,0.8,3.0
6,0.3076923076923077,510,510,0.8,3.0
7,0.92,510,510,0.8,3.0
8,0.25,510,510,0.8,3.0
9,0.1538461538461538,510,510,0.8,3.0
