Class,Accuracy,iter_num,max_iter,dset_size,iteration
0,0.0,5,150,0.2,58.0
1,1.0,5,150,0.2,58.0
2,0.1507936507936507,5,150,0.2,58.0
3,0.0714285714285714,5,150,0.2,58.0
4,0.1157894736842105,5,150,0.2,58.0
5,0.2222222222222222,5,150,0.2,58.0
6,0.04,5,150,0.2,58.0
7,0.0109890109890109,5,150,0.2,58.0
8,0.0,5,150,0.2,58.0
9,0.0,5,150,0.2,58.0
0,0.109375,10,150,0.2,58.0
1,0.996078431372549,10,150,0.2,58.0
2,0.365079365079365,10,150,0.2,58.0
3,0.1530612244897959,10,150,0.2,58.0
4,0.5263157894736842,10,150,0.2,58.0
5,0.303030303030303,10,150,0.2,58.0
6,0.1466666666666666,10,150,0.2,58.0
7,0.0989010989010989,10,150,0.2,58.0
8,0.0161290322580645,10,150,0.2,58.0
9,0.0,10,150,0.2,58.0
0,0.359375,15,150,0.2,58.0
1,0.9725490196078432,15,150,0.2,58.0
2,0.5238095238095238,15,150,0.2,58.0
3,0.2857142857142857,15,150,0.2,58.0
4,0.7684210526315789,15,150,0.2,58.0
5,0.2727272727272727,15,150,0.2,58.0
6,0.2666666666666666,15,150,0.2,58.0
7,0.5384615384615384,15,150,0.2,58.0
8,0.032258064516129,15,150,0.2,58.0
9,0.0151515151515151,15,150,0.2,58.0
0,0.46875,20,150,0.2,58.0
1,0.984313725490196,20,150,0.2,58.0
2,0.5714285714285714,20,150,0.2,58.0
3,0.4285714285714285,20,150,0.2,58.0
4,0.7894736842105263,20,150,0.2,58.0
5,0.3434343434343434,20,150,0.2,58.0
6,0.2266666666666666,20,150,0.2,58.0
7,0.6153846153846154,20,150,0.2,58.0
8,0.032258064516129,20,150,0.2,58.0
9,0.0303030303030303,20,150,0.2,58.0
0,0.546875,25,150,0.2,58.0
1,0.984313725490196,25,150,0.2,58.0
2,0.6428571428571429,25,150,0.2,58.0
3,0.5,25,150,0.2,58.0
4,0.8210526315789474,25,150,0.2,58.0
5,0.4646464646464646,25,150,0.2,58.0
6,0.16,25,150,0.2,58.0
7,0.6263736263736264,25,150,0.2,58.0
8,0.032258064516129,25,150,0.2,58.0
9,0.0757575757575757,25,150,0.2,58.0
0,0.578125,30,150,0.2,58.0
1,0.976470588235294,30,150,0.2,58.0
2,0.6666666666666666,30,150,0.2,58.0
3,0.5102040816326531,30,150,0.2,58.0
4,0.8421052631578947,30,150,0.2,58.0
5,0.4545454545454545,30,150,0.2,58.0
6,0.2,30,150,0.2,58.0
7,0.6593406593406593,30,150,0.2,58.0
